absence_id,employee_id,absence_type,plan_code,start_date,end_date,duration_days,applied_date,approved_by,approval_date,absence_status,reason,remarks,half_day_flag,attachment_provided,department,location
ABS90SR52U5Q,EMP00668,Compensatory Off,AL-PLAN-01,2022-09-04,2022-09-04,1,2022-08-27,EMP00013,2022-08-31,Approved,Personal,None,N,Yes,Sales,Singapore
ABSH5ONI17YW,EMP00745,Annual Leave,PL-PLAN-05,2024-11-24,2024-11-25,2,2024-11-16,EMP00014,2024-11-20,Withdrawn,Vacation,Recurring,N,No,Operations,Toronto
ABS8K167MO7G,EMP00427,Bereavement Leave,BL-PLAN-08,2025-03-01,2025-03-14,14,2025-02-24,EMP00046,2025-02-27,Withdrawn,Marriage,Pre-planned,Y,No,Operations,Mumbai
ABS12X4MU3S2,EMP00740,Maternity Leave,CO-PLAN-06,2024-04-06,2024-04-06,1,2024-04-04,EMP00033,2024-04-05,Withdrawn,Travel,,N,Yes,Engineering,New York
ABS3MUVJNH1P,EMP00015,Bereavement Leave,CL-PLAN-03,2022-04-20,2022-04-30,11,2022-03-29,EMP00002,2022-03-31,Rejected,Other,Recurring,N,Yes,Human Resources,New York
ABSO4WNUJ2TE,EMP00253,Casual Leave,BL-PLAN-08,2024-09-25,2024-09-29,5,2024-09-18,EMP00035,2024-09-19,Rejected,Vacation,None,Y,Yes,Engineering,Toronto
ABSYA6FIVY2N,EMP00139,Maternity Leave,UL-PLAN-07,2024-05-27,2024-05-27,1,2024-05-07,EMP00036,2024-05-10,Approved,Marriage,None,Y,N/A,Finance,Singapore
ABSJ2U74SC83,EMP00714,Compensatory Off,UL-PLAN-07,2024-02-08,2024-02-17,10,2024-01-25,EMP00042,2024-01-29,Approved,Travel,None,N,N/A,Finance,Sydney
ABS94SLD683X,EMP00349,Annual Leave,UL-PLAN-07,2024-05-29,2024-06-08,11,2024-04-30,EMP00036,2024-05-01,Approved,Vacation,,Y,Yes,Product,London
ABSR7QEFTVBM,EMP00429,Sick Leave,CO-PLAN-06,,2023-12-24,-1,2023-12-13,EMP00026,2023-12-17,Withdrawn,COVID-19,,N,Yes,Operations,Singapore
ABSPFIAJUQJA,EMP00371,Maternity Leave,SL-PLAN-02,2023-11-20,2023-11-25,6,2023-10-24,EMP00011,2023-10-27,Cancelled,Emergency,Recurring,N,Yes,Sales,Singapore
ABSXRBQQY9J3,EMP00612,Compensatory Off,PL-PLAN-05,2023-08-14,2023-08-17,4,2023-07-20,EMP00025,2023-07-21,Withdrawn,Emergency,,N,Yes,Sales,Singapore
ABSV1Y35P676,EMP00380,Unpaid Leave,BL-PLAN-08,2022-09-10,2022-09-17,8,2022-09-06,EMP00008,2022-09-07,Withdrawn,Family,,N,Yes,Product,Sydney
ABSK9KCF2JEJ,EMP00744,Unpaid Leave,CL-PLAN-03,2023-01-24,2023-01-25,2,2022-12-29,EMP00037,2022-12-31,Approved,Emergency,,N,Yes,Marketing,Dubai
ABS7CN16Z7QF,,Unpaid Leave,CO-PLAN-06,2023-11-17,2023-11-30,20,2023-11-12,EMP00020,2023-11-15,Withdrawn,Medical,Recurring,N,N/A,Product,Mumbai
ABS8GFCAXIMW,EMP00276,Casual Leave,PL-PLAN-05,2024-04-15,2024-04-27,13,2024-04-03,EMP00048,2024-04-06,Withdrawn,Emergency,,N,No,Sales,Toronto
ABSC3D324Q8V,EMP00473,Compensatory Off,SL-PLAN-02,2022-08-07,2022-08-16,10,2022-08-01,EMP00020,2022-08-06,Cancelled,Medical,Urgent,Y,Yes,Product,Singapore
ABSIZ53SBY26,EMP00451,Annual Leave,SL-PLAN-02,2022-05-17,2022-05-24,8,2022-04-30,EMP00013,2022-05-03,Withdrawn,Emergency,,N,Yes,Human Resources,New York
ABS4PCRRGFTU,EMP00751,Annual Leave,UL-PLAN-07,2024-06-23,2024-06-23,1,2024-05-29,EMP00021,2024-06-02,Rejected,Travel,Urgent,N,Yes,Human Resources,Bengaluru
ABSUVDLIN5B2,EMP00677,Bereavement Leave,AL-PLAN-01,2023-04-25,2023-04-22,4,2023-04-07,EMP00042,2023-04-10,Withdrawn,Marriage,Urgent,Y,N/A,Human Resources,Toronto
ABSCF8YEFAII,EMP00312,Bereavement Leave,PL-PLAN-05,2024-08-30,2024-09-04,6,2024-08-28,EMP00021,2024-08-31,Withdrawn,Medical,Urgent,N,Yes,Product,Toronto
ABSMRSA0DQ4F,EMP00287,Sick Leave,AL-PLAN-01,2024-03-15,2024-03-28,14,2024-02-18,EMP00049,2024-02-23,Rejected,COVID-19,,N,N/A,Human Resources,Toronto
ABSVEXZTRSVT,EMP00220,Unpaid Leave,CL-PLAN-03,2023-12-06,2023-12-12,7,2023-12-04,EMP00018,2023-12-06,Cancelled,Medical Appointment,,N,Yes,Engineering,Bengaluru
ABST9LAMEVX4,EMP00194,Compensatory Off,PL-PLAN-05,2024-06-15,2024-06-21,7,2024-06-10,EMP00017,2024-06-11,Approved,Child Care,Pre-planned,N,Yes,Legal,Sydney
ABSU2MDIFTCJ,EMP00243,Unpaid Leave,CL-PLAN-03,2025-02-05,2025-02-18,14,2025-01-06,EMP00011,2025-01-08,Cancelled,Personal,,N,N/A,Finance,Singapore
ABSW3YCPOIH8,EMP00011,Sick Leave,CO-PLAN-06,2023-06-04,2023-06-04,1,2023-05-24,EMP00047,2023-05-29,Cancelled,Medical Appointment,Pre-planned,N,N/A,Marketing,Sydney
ABS1JPZWP02T,EMP00540,Casual Leave,PL-PLAN-05,2022-10-24,2022-11-03,11,2022-10-20,EMP00010,2022-10-22,Pending,Child Care,Urgent,N,Yes,Operations,Dubai
ABSHRL6E4CG7,EMP00213,Bereavement Leave,UL-PLAN-07,2024-10-29,2024-11-11,14,2024-10-19,EMP00018,2024-10-24,Withdrawn,Emergency,None,N,No,Human Resources,New York
ABSBUXI7E5M0,EMP00624,Compensatory Off,BL-PLAN-08,2022-10-09,2022-10-10,2,2022-09-13,EMP00004,2022-09-14,Pending,Personal,,Y,No,Operations,Sydney
ABSCJ2DH3KB9,EMP00382,UNKNOWN_TYPE_XYZ,CO-PLAN-06,,2024-04-03,21,2024-04-01,EMP00040,2024-04-06,UNKNOWN,COVID-19,,N,Yes,Sales,Bengaluru
ABSV3H9XB6ED,EMP00665,Casual Leave,SL-PLAN-02,2023-08-09,2023-08-17,9,2023-07-13,EMP00026,2023-07-16,Withdrawn,Family,,N,Yes,Finance,Bengaluru
ABSE6Q3U5E4U,EMP00575,Work From Home,SL-PLAN-02,2025-02-21,2025-03-06,14,2025-02-13,EMP00049,2025-02-17,Rejected,Emergency,Recurring,N,N/A,Legal,Bengaluru
ABSWC8A5FDRC,EMP00210,Maternity Leave,SL-PLAN-02,2024-10-21,2024-10-25,5,2024-10-15,EMP00043,2024-10-17,Cancelled,Family,Recurring,Y,No,Operations,Singapore
ABSXS1E4ETWH,EMP00255,Annual Leave,BL-PLAN-08,2024-03-28,2024-04-08,12,2024-03-04,EMP00047,2024-03-09,Rejected,Personal,Pre-planned,N,N/A,Marketing,Toronto
ABS665ZRQSNA,EMP00761,Annual Leave,CO-PLAN-06,2024-03-02,2024-03-05,4,2024-02-23,EMP00027,2024-02-24,Approved,Travel,None,N,Yes,Finance,Dubai
ABSIAGQEKHGH,EMP00048,Sick Leave,SL-PLAN-02,2023-10-20,2023-10-30,11,2023-10-14,EMP00040,2023-10-17,Rejected,Child Care,Recurring,N,No,Finance,Bengaluru
ABSJYOQB9I2O,EMP00624,Bereavement Leave,BL-PLAN-08,2023-08-27,2023-09-08,13,2023-08-20,EMP00018,2023-08-25,Cancelled,Medical Appointment,,N,Yes,Operations,Sydney
ABSV1GJ3BC41,EMP00182,Unpaid Leave,BL-PLAN-08,2022-09-25,2022-10-03,9,2022-09-22,EMP00019,2022-09-27,Withdrawn,Travel,Pre-planned,N,Yes,Marketing,Singapore
ABSB0H0NQV5M,EMP00427,Maternity Leave,ML-PLAN-04,2022-08-02,2022-08-02,1,2022-07-29,EMP00035,2022-07-30,Rejected,Personal,,N,Yes,Human Resources,New York
ABSDBJ9KT72M,,Compensatory Off,PL-PLAN-05,2022-10-25,2022-10-22,5,2022-11-04,EMP00020,2022-10-22,Approved,Vacation,Pre-planned,Y,No,Sales,Bengaluru
ABSP9O3E44D4,EMP00427,Annual Leave,CL-PLAN-03,2023-11-17,2023-11-17,1,2023-11-13,EMP00001,2023-11-16,Withdrawn,Emergency,Pre-planned,N,Yes,Sales,Mumbai
ABSD51YNQ2ER,EMP00713,Maternity Leave,BL-PLAN-08,2023-05-27,2023-06-05,10,2023-05-14,EMP00042,2023-05-18,Withdrawn,Family,None,N,Yes,Product,New York
ABSQ3QBQY3W2,EMP00456,Annual Leave,CO-PLAN-06,2022-06-17,2022-06-29,13,2022-06-04,EMP00048,2022-06-08,Rejected,Other,None,N,N/A,Human Resources,Bengaluru
ABSMDLK34NGH,EMP00271,Bereavement Leave,CO-PLAN-06,2022-03-15,2022-03-22,8,2022-02-16,EMP00006,2022-02-18,Pending,COVID-19,Recurring,N,Yes,Finance,Dubai
ABSMNAFBSCMZ,EMP00800,Unpaid Leave,CO-PLAN-06,2023-01-24,2023-01-31,0,2022-12-31,EMP00006,2023-01-04,Cancelled,Emergency,Urgent,N,Yes,Operations,Bengaluru
ABSJP4ZNLY8W,EMP00211,Maternity Leave,BL-PLAN-08,2023-10-03,2023-10-03,1,2023-09-30,EMP00029,2023-10-04,Cancelled,COVID-19,Recurring,N,Yes,Operations,Mumbai
ABSAK0MHHRFN,EMP00585,Compensatory Off,PL-PLAN-05,2023-10-17,2023-10-28,12,2023-10-05,EMP00018,2023-10-07,Approved,Marriage,Urgent,Y,Yes,Finance,Singapore
ABSOEWZSPSRO,EMP00730,Maternity Leave,BL-PLAN-08,2022-06-07,2022-06-15,9,2022-05-19,EMP00031,2022-05-22,Rejected,Family,Pre-planned,Y,Yes,Sales,New York
ABSQ7I6NHFGH,EMP00414,Annual Leave,PL-PLAN-05,2023-10-20,2023-10-29,10,2023-10-06,EMP00044,2023-10-08,Cancelled,Vacation,Recurring,N,Yes,Engineering,Dubai
ABS6PBQMYS14,EMP00048,Casual Leave,BL-PLAN-08,,2024-07-27,-1,2024-07-13,EMP00030,2024-07-15,Cancelled,COVID-19,None,N,N/A,Product,Singapore
ABS30W1M79GH,EMP00561,Unpaid Leave,SL-PLAN-02,2022-07-01,2022-07-01,1,2022-06-29,EMP00008,2022-07-02,Approved,COVID-19,,N,Yes,Product,Singapore
ABSRE577QQLT,EMP00283,Work From Home,SL-PLAN-02,2023-01-20,2023-01-30,11,2022-12-28,EMP00039,2022-12-29,Rejected,Child Care,,Y,Yes,Legal,Bengaluru
ABSGDKQU6W3V,EMP00290,Sick Leave,CO-PLAN-06,2023-04-26,2023-04-30,5,2023-04-22,EMP00017,2023-04-24,Cancelled,Other,,N,N/A,Operations,Toronto
ABSPN9W2KAJ5,EMP00681,Sick Leave,AL-PLAN-01,2022-06-02,2022-06-07,6,2022-05-11,EMP00002,2022-05-13,Pending,Vacation,Urgent,N,Yes,Product,New York
ABS85ONP73S2,EMP00308,Compensatory Off,CO-PLAN-06,2022-10-12,2022-10-22,11,2022-09-18,EMP00002,2022-09-22,Cancelled,Marriage,,N,Yes,Sales,Dubai
ABSLEUDES2EN,EMP00505,Maternity Leave,CL-PLAN-03,2024-10-05,2024-10-14,10,2024-09-05,EMP00010,2024-09-10,Approved,Vacation,,N,Yes,Product,Dubai
ABSJ44PLZLT2,EMP00554,Compensatory Off,AL-PLAN-01,2025-01-01,2025-01-02,2,2024-12-17,EMP00017,2024-12-21,Rejected,Family,,N,Yes,Engineering,Dubai
ABS9QL567WWI,EMP00301,Casual Leave,CO-PLAN-06,2025-03-17,2025-03-17,1,2025-03-12,EMP00016,2025-03-17,Rejected,Family,,Y,Yes,Human Resources,Dubai
ABSQMNQK4LCW,EMP00374,Casual Leave,SL-PLAN-02,2023-02-04,2023-02-15,12,2023-01-31,EMP00043,2023-02-01,Approved,Marriage,Urgent,N,Yes,Human Resources,New York
ABSKUC5CO103,EMP00739,UNKNOWN_TYPE_XYZ,ML-PLAN-04,2022-08-26,2022-08-23,19,2022-08-01,EMP00004,2022-08-05,Withdrawn,Family,Urgent,N,Yes,Operations,London
ABSRCYKF7SZ6,EMP00155,Sick Leave,CO-PLAN-06,2022-11-29,2022-12-12,14,2022-10-31,EMP00003,2022-11-03,Rejected,COVID-19,,N,N/A,Human Resources,London
ABSX4DOHBFCL,EMP00073,Compensatory Off,CO-PLAN-06,2022-11-17,2022-11-26,10,2022-11-03,EMP00029,2022-11-07,Cancelled,COVID-19,Urgent,N,No,Human Resources,Mumbai
ABSI4KAW7D32,EMP00603,Work From Home,CL-PLAN-03,2023-11-08,2023-11-12,5,2023-10-13,EMP00034,2023-10-14,Approved,Travel,,N,N/A,Legal,Mumbai
ABSN3Y3KSLJH,EMP00518,Maternity Leave,CL-PLAN-03,2022-05-03,2022-05-14,12,2022-04-29,EMP00033,2022-05-03,Pending,Marriage,,N,Yes,Product,Dubai
ABSZTAV9BXA5,,Compensatory Off,BL-PLAN-08,2024-11-14,2024-11-21,8,2024-11-01,EMP00037,2024-11-04,Rejected,Medical,Recurring,N,Yes,Operations,New York
ABSS2VZ7SU6K,EMP00717,Casual Leave,CO-PLAN-06,2024-10-08,2024-10-09,2,2024-10-03,EMP00025,2024-10-04,Pending,Travel,,N,Yes,Human Resources,Toronto
ABSPQRF278Q0,EMP00205,Sick Leave,SL-PLAN-02,2022-03-29,2022-04-05,8,2022-03-13,EMP00026,2022-03-15,Approved,Family,None,N,Yes,Product,Sydney
ABSEFX1MNFI7,EMP00298,Unpaid Leave,CO-PLAN-06,2023-03-13,2023-03-20,8,2023-02-12,EMP00001,2023-02-15,Cancelled,Vacation,,N,No,Product,London
ABSIOE7XEEVR,EMP00480,Unpaid Leave,ML-PLAN-04,2024-02-21,2024-02-24,4,2024-02-12,EMP00006,2024-02-16,Rejected,Vacation,None,N,No,Finance,Toronto
ABS9W49S90OI,EMP00795,Annual Leave,CO-PLAN-06,,2023-06-12,6,2023-06-03,EMP00021,2023-06-04,Withdrawn,Vacation,Pre-planned,N,Yes,Product,Bengaluru
ABSFMHDGPTX9,EMP00726,Maternity Leave,CL-PLAN-03,2022-07-01,2022-07-11,11,2022-06-10,EMP00041,2022-06-15,Rejected,Other,Recurring,N,Yes,Operations,Toronto
ABSGC7NS0JBW,EMP00744,Sick Leave,CL-PLAN-03,2022-11-07,2022-11-08,2,2022-11-03,EMP00025,2022-11-06,Approved,Other,,Y,Yes,Human Resources,Toronto
ABS321RIDU02,EMP00006,Casual Leave,CO-PLAN-06,2023-09-17,2023-09-26,10,2023-09-06,EMP00024,2023-09-08,Pending,Family,,N,Yes,Operations,Dubai
ABSZMZ9UMN3W,EMP00180,Unpaid Leave,BL-PLAN-08,2024-02-08,2024-02-18,11,2024-01-25,EMP00029,2024-01-29,Approved,COVID-19,Recurring,N,Yes,Finance,Bengaluru
ABS93QI3F6PB,EMP00322,Unpaid Leave,AL-PLAN-01,2024-01-20,2024-02-01,16,2024-01-13,EMP00011,2024-01-15,Rejected,Other,,N,No,Legal,New York
ABS4U39A3CIP,EMP00412,Work From Home,CL-PLAN-03,2024-03-26,2024-04-04,10,2024-03-18,EMP00032,2024-03-21,Approved,Marriage,,N,Yes,Marketing,Toronto
ABSI9K23OSOH,EMP00509,Bereavement Leave,SL-PLAN-02,2025-01-27,2025-02-06,11,2025-01-19,EMP00009,2025-01-22,Rejected,Family,,N,Yes,Legal,Dubai
ABSPQKH8J4IS,EMP00041,Work From Home,SL-PLAN-02,2025-01-17,2025-01-29,13,2024-12-26,EMP00040,2024-12-30,Pending,Personal,Recurring,N,No,Marketing,Mumbai
ABSLM6KPFPDP,EMP00349,Casual Leave,BL-PLAN-08,2024-11-14,2024-11-23,10,2024-11-07,EMP00004,2024-11-11,Withdrawn,Other,,N,Yes,Legal,London
ABS24MEL3KZF,EMP00478,Maternity Leave,UL-PLAN-07,2024-01-23,2024-01-20,0,2024-01-15,EMP00026,2024-01-20,Cancelled,Other,Pre-planned,N,Yes,Finance,Bengaluru
ABS5UEX9XPE7,EMP00588,Casual Leave,UL-PLAN-07,2022-01-23,2022-02-04,13,2022-01-21,EMP00016,2022-01-26,Cancelled,Other,None,N,Yes,Legal,Sydney
ABS5Y5Q90108,EMP00404,Maternity Leave,PL-PLAN-05,2022-02-27,2022-03-10,12,2022-02-22,EMP00032,2022-02-26,Cancelled,Emergency,Urgent,N,N/A,Engineering,Mumbai
ABSZDDBT626W,EMP00740,Bereavement Leave,CO-PLAN-06,2023-12-11,2023-12-18,8,2023-11-20,EMP00018,2023-11-21,Withdrawn,Emergency,Recurring,N,Yes,Human Resources,Dubai
ABS4WICT6NFJ,EMP00343,Compensatory Off,AL-PLAN-01,2023-03-08,2023-03-20,13,2023-02-10,EMP00033,2023-02-12,Withdrawn,Travel,Urgent,N,Yes,Legal,Sydney
ABSLZ7TEKABW,EMP00299,Casual Leave,ML-PLAN-04,2023-06-21,2023-06-23,3,2023-06-20,EMP00023,2023-06-25,Approved,Other,Recurring,N,No,Marketing,New York
ABSXC51TEK0L,EMP00211,Bereavement Leave,AL-PLAN-01,2023-09-30,2023-10-11,12,2023-09-08,EMP00001,2023-09-13,Rejected,Medical,Urgent,Y,N/A,Legal,Bengaluru
ABSSEDN344L3,EMP00347,Sick Leave,ML-PLAN-04,2024-05-20,2024-05-23,4,2024-05-08,EMP00029,2024-05-11,Rejected,Other,Recurring,N,No,Marketing,Dubai
ABSO1YP1OMCU,EMP00229,Bereavement Leave,CL-PLAN-03,2024-12-01,2024-12-04,4,2024-11-14,EMP00047,2024-11-18,Cancelled,Marriage,Pre-planned,N,No,Legal,Sydney
ABS3UJYTKSBT,EMP00552,Maternity Leave,AL-PLAN-01,2024-12-12,2024-12-23,12,2024-11-29,EMP00011,2024-12-04,Pending,Medical Appointment,None,N,No,Legal,London
ABSVXELSEYV7,,UNKNOWN_TYPE_XYZ,PL-PLAN-05,,2022-11-18,-1,2022-12-01,EMP00032,2022-11-13,UNKNOWN,Vacation,None,N,N/A,Product,Bengaluru
ABS5DTISD7GN,EMP00269,Bereavement Leave,ML-PLAN-04,2022-08-01,2022-08-02,2,2022-07-22,EMP00041,2022-07-23,Pending,Medical Appointment,Recurring,N,Yes,Engineering,Dubai
ABSDHKYWQTWX,EMP00264,Bereavement Leave,CL-PLAN-03,2023-03-02,2023-03-07,6,2023-02-16,EMP00047,2023-02-19,Cancelled,COVID-19,,N,Yes,Operations,London
ABSB5439QA5E,EMP00002,Work From Home,SL-PLAN-02,2022-01-16,2022-01-23,8,2021-12-31,EMP00022,2022-01-01,Cancelled,Emergency,Recurring,Y,N/A,Sales,Mumbai
ABSPX1IWGO73,EMP00031,Unpaid Leave,PL-PLAN-05,2022-09-04,2022-09-04,1,2022-08-17,EMP00015,2022-08-19,Withdrawn,COVID-19,Pre-planned,N,Yes,Engineering,Singapore
ABSAOMWAORB2,EMP00370,Casual Leave,CL-PLAN-03,2022-05-13,2022-05-14,2,2022-05-11,EMP00026,2022-05-14,Rejected,Emergency,,Y,No,Engineering,Bengaluru
ABSOA3JEQC0Z,EMP00152,Maternity Leave,UL-PLAN-07,2023-08-30,2023-09-05,7,2023-08-15,EMP00002,2023-08-20,Pending,Family,,N,No,Finance,Dubai
ABSGVCJ4XGOB,EMP00434,Annual Leave,AL-PLAN-01,2023-04-12,2023-04-19,8,2023-04-07,EMP00010,2023-04-10,Cancelled,Marriage,,N,Yes,Sales,Sydney
ABSJ7VWDL791,EMP00620,Work From Home,AL-PLAN-01,2022-07-02,2022-07-10,9,2022-06-23,EMP00008,2022-06-26,Withdrawn,Medical Appointment,Recurring,N,Yes,Finance,Mumbai
ABSFI3CHIFE2,EMP00440,Work From Home,ML-PLAN-04,2025-03-20,2025-03-23,4,2025-03-02,EMP00012,2025-03-03,Rejected,Medical,,N,Yes,Finance,Dubai
ABS0A3QLLCQR,EMP00529,Sick Leave,BL-PLAN-08,2022-10-15,2022-10-12,2,2022-09-30,EMP00003,2022-10-04,Approved,Child Care,None,Y,Yes,Human Resources,New York
ABSZUCS6OHU3,EMP00522,Unpaid Leave,CO-PLAN-06,2023-07-18,2023-07-31,14,2023-06-23,EMP00004,2023-06-27,Approved,Emergency,Pre-planned,N,Yes,Sales,New York
ABSCL5BYFJRG,EMP00609,Compensatory Off,ML-PLAN-04,2023-08-31,2023-09-08,9,2023-08-04,EMP00020,2023-08-06,Pending,Emergency,None,N,N/A,Sales,Singapore
ABSQNWF4GQWI,EMP00232,Unpaid Leave,CO-PLAN-06,2025-02-09,2025-02-17,9,2025-02-08,EMP00001,2025-02-09,Withdrawn,Medical Appointment,,N,Yes,Legal,London
ABS4OJR32ZPJ,EMP00248,Annual Leave,ML-PLAN-04,2022-08-25,2022-09-04,11,2022-08-05,EMP00012,2022-08-06,Pending,Family,,N,N/A,Operations,Sydney
ABSHIRIEWUS6,EMP00397,Compensatory Off,PL-PLAN-05,2024-06-14,2024-06-26,23,2024-05-15,EMP00021,2024-05-19,Rejected,Marriage,Pre-planned,N,Yes,Marketing,Sydney
ABS2XYN1DUL6,EMP00650,Annual Leave,ML-PLAN-04,2023-09-01,2023-09-12,12,2023-08-10,EMP00010,2023-08-13,Cancelled,Travel,Urgent,N,Yes,Legal,Bengaluru
ABS7KET5F0ZD,EMP00502,Work From Home,ML-PLAN-04,2022-12-22,2023-01-01,11,2022-11-23,EMP00019,2022-11-28,Withdrawn,COVID-19,Pre-planned,N,No,Legal,Toronto
ABSI0IBNAQGA,EMP00747,Casual Leave,UL-PLAN-07,2024-10-21,2024-10-24,4,2024-09-21,EMP00030,2024-09-24,Withdrawn,Marriage,,N,N/A,Finance,London
ABSG35YNS1VD,EMP00237,Sick Leave,BL-PLAN-08,2024-05-17,2024-05-18,2,2024-05-14,EMP00015,2024-05-16,Rejected,Family,,N,Yes,Marketing,London
ABSU73URJYCU,EMP00543,Sick Leave,ML-PLAN-04,,2023-06-03,11,2023-05-25,EMP00048,2023-05-28,Rejected,Other,,N,Yes,Engineering,Toronto
ABSXZBFF9SYE,EMP00431,Maternity Leave,BL-PLAN-08,2024-01-04,2024-01-14,11,2023-12-18,EMP00024,2023-12-21,Approved,Family,,N,Yes,Human Resources,Dubai
ABSMK29GLRXX,EMP00408,Unpaid Leave,BL-PLAN-08,2024-01-16,2024-01-19,4,2024-01-04,EMP00038,2024-01-09,Withdrawn,Child Care,,N,Yes,Legal,Toronto
ABSCU7ICP9R0,EMP00774,Casual Leave,AL-PLAN-01,2022-06-17,2022-06-19,3,2022-06-03,EMP00025,2022-06-04,Pending,COVID-19,,Y,Yes,Operations,Bengaluru
ABSJRSAEQD84,EMP00742,Maternity Leave,BL-PLAN-08,2022-03-08,2022-03-20,13,2022-02-27,EMP00005,2022-03-02,Approved,Family,Recurring,Y,No,Operations,New York
ABSMY27KOTQC,,Sick Leave,UL-PLAN-07,2024-03-13,2024-03-17,0,2024-02-17,EMP00004,2024-02-18,Cancelled,Other,Urgent,N,Yes,Human Resources,Mumbai
ABSKVHOYYTDP,EMP00456,Sick Leave,BL-PLAN-08,2023-09-07,2023-09-08,2,2023-08-24,EMP00050,2023-08-29,Approved,Medical,,N,No,Finance,Toronto
ABSBMLUWM9I8,EMP00660,Bereavement Leave,UL-PLAN-07,2024-03-05,2024-03-17,13,2024-02-06,EMP00049,2024-02-11,Pending,Personal,Recurring,N,N/A,Operations,Singapore
ABSN8F0GMPPX,EMP00253,Work From Home,UL-PLAN-07,2022-09-28,2022-10-04,7,2022-09-26,EMP00015,2022-09-30,Withdrawn,Medical Appointment,,N,N/A,Legal,Singapore
ABSCJZ2T80WP,EMP00236,Unpaid Leave,BL-PLAN-08,2022-03-12,2022-03-21,10,2022-02-28,EMP00045,2022-03-02,Pending,COVID-19,None,N,Yes,Legal,Mumbai
ABSQ20QQYNXC,EMP00466,UNKNOWN_TYPE_XYZ,UL-PLAN-07,2022-01-03,2021-12-31,6,2021-12-25,EMP00030,2021-12-29,Withdrawn,Child Care,Pre-planned,N,Yes,Operations,Bengaluru
ABSGCVS0TIFB,EMP00476,Maternity Leave,CO-PLAN-06,2024-04-16,2024-04-23,8,2024-03-26,EMP00002,2024-03-27,Approved,Child Care,Pre-planned,Y,N/A,Marketing,Sydney
ABSQU32BT17O,EMP00033,Work From Home,AL-PLAN-01,2023-01-30,2023-02-09,11,2023-01-09,EMP00001,2023-01-12,Pending,Medical,,Y,N/A,Finance,New York
ABS53EXCOZT6,EMP00595,Sick Leave,CO-PLAN-06,2022-02-06,2022-02-10,5,2022-01-07,EMP00042,2022-01-11,Withdrawn,COVID-19,Pre-planned,N,Yes,Marketing,New York
ABSJSMKTGD0A,EMP00146,Sick Leave,CL-PLAN-03,2022-05-06,2022-05-12,7,2022-04-28,EMP00026,2022-05-02,Cancelled,Child Care,Urgent,Y,Yes,Legal,Dubai
ABSCIPGZR6AR,EMP00758,Unpaid Leave,UL-PLAN-07,2022-01-29,2022-02-04,7,2022-01-22,EMP00039,2022-01-26,Withdrawn,Medical Appointment,Pre-planned,N,Yes,Engineering,Singapore
ABS5DOUSUC3K,EMP00407,Unpaid Leave,UL-PLAN-07,2022-02-18,2022-02-19,2,2022-02-12,EMP00041,2022-02-16,Withdrawn,Medical,Pre-planned,N,N/A,Finance,Toronto
ABS0B508IKZE,EMP00489,Compensatory Off,SL-PLAN-02,2022-07-24,2022-07-25,2,2022-07-14,EMP00037,2022-07-17,Pending,COVID-19,Pre-planned,N,N/A,Product,Singapore
ABSG0C6U1L3Y,EMP00095,Casual Leave,UL-PLAN-07,2024-06-24,2024-06-24,1,2024-06-21,EMP00045,2024-06-22,Withdrawn,Family,Pre-planned,N,No,Marketing,Singapore
ABSF04X01B73,EMP00530,Work From Home,BL-PLAN-08,2023-01-10,2023-01-23,14,2022-12-21,EMP00016,2022-12-22,Approved,Medical Appointment,,N,No,Marketing,Sydney
ABS5RHWEMFNO,EMP00630,Maternity Leave,CL-PLAN-03,,2023-08-05,-1,2023-08-01,EMP00009,2023-08-06,Approved,Personal,,N,Yes,Engineering,Bengaluru
ABSHQOU8JS8D,EMP00773,Sick Leave,CO-PLAN-06,2025-03-06,2025-03-10,5,2025-03-03,EMP00028,2025-03-08,Approved,Marriage,,Y,Yes,Engineering,Toronto
ABSL1TQOKAS1,EMP00127,Compensatory Off,SL-PLAN-02,2024-02-28,2024-03-11,13,2024-02-04,EMP00013,2024-02-07,Approved,Child Care,None,Y,Yes,Sales,London
ABSZXS9E78LG,EMP00416,Work From Home,ML-PLAN-04,2023-08-21,2023-08-22,2,2023-07-28,EMP00004,2023-07-30,Withdrawn,Child Care,,Y,No,Human Resources,Sydney
ABSS2RZBPVU8,EMP00529,Annual Leave,CL-PLAN-03,2023-01-14,2023-01-23,10,2023-01-01,EMP00031,2023-01-04,Withdrawn,Child Care,,Y,Yes,Engineering,Toronto
ABSM1PRP79I3,EMP00429,Annual Leave,CO-PLAN-06,2024-09-08,2024-09-19,22,2024-08-14,EMP00040,2024-08-15,Rejected,Family,Pre-planned,N,Yes,Sales,Mumbai
ABSP8Z9D7K16,EMP00532,Work From Home,CO-PLAN-06,2023-06-26,2023-07-02,7,2023-06-21,EMP00001,2023-06-24,Approved,Personal,,N,Yes,Engineering,London
ABS8KYQ56CVT,EMP00115,Work From Home,ML-PLAN-04,2022-05-23,2022-05-24,2,2022-05-08,EMP00022,2022-05-13,Pending,Marriage,Pre-planned,N,Yes,Legal,Bengaluru
ABS2O8X4SPPO,EMP00675,Casual Leave,AL-PLAN-01,2024-03-13,2024-03-17,5,2024-03-01,EMP00029,2024-03-04,Pending,Other,,Y,Yes,Finance,Dubai
